	roll	pitch	yaw	gx	gy	gz	ax	ay	az		diff x	diff y	diff z			
1236	-0.3	0.5	29.4	-8.43	-4.76	999.95	-6.59	-5.86	1000.02		1.84	-1.1	0.07			
1237	-0.3	0.5	29.4	-8.43	-4.76	999.95	-7.08	-2.93	1006.61		1.35	1.83	6.66			
1238	-0.3	0.5	29.3	-8.47	-4.71	999.95	-9.52	-4.39	1003.93		-1.05	0.32	3.98			
1239	-0.3	0.5	29.3	-8.47	-4.71	999.95	-9.52	-4.39	1003.93		-1.05	0.32	3.98			
1240	-0.3	0.5	29.3	-8.47	-4.71	999.95	-12.45	-3.91	1004.9		-3.98	0.8	4.95			
1241	-0.3	0.5	29.3	-8.42	-4.66	999.95	-13.92	-2.69	1002.22		-5.5	1.97	2.27			
1242	-0.3	0.5	29.3	-8.34	-4.71	999.95	-13.92	-2.69	1002.22		-5.58	2.02	2.27			
1243	-0.3	0.5	29.3	-8.22	-4.87	999.95	-10.99	-8.06	1006.12		-2.77	-3.19	6.17			
1244	-0.3	0.5	29.3	-8.22	-4.87	999.95	-10.99	-8.06	1006.12		-2.77	-3.19	6.17			
1245	-0.3	0.5	29.3	-8.22	-4.87	999.95	-5.13	-9.03	1004.66		3.09	-4.16	4.71			
1246	-0.3	0.5	29.3	-8.18	-4.88	999.95	-8.54	-6.35	1001.97		-0.36	-1.47	2.02			
1247	-0.3	0.5	29.3	-8.18	-4.88	999.95	-8.54	-6.35	1001.97		-0.36	-1.47	2.02			
1248	-0.3	0.5	29.3	-8.22	-4.96	999.95	-4.15	-2.2	1004.9		4.07	2.76	4.95			
1249	-0.3	0.5	29.3	-8.24	-4.96	999.95	-11.47	-2.93	1002.95		-3.23	2.03	3			
1250	-0.3	0.5	29.3	-8.24	-4.96	999.95	-11.47	-2.93	1002.95		-3.23	2.03	3			
1251	-0.3	0.5	29.3	-8.22	-4.93	999.95	-8.06	-5.13	1001.24		0.16	-0.2	1.29			
1252	-0.3	0.5	29.3	-8.22	-4.93	999.95	-8.06	-5.13	1001.24		0.16	-0.2	1.29			
1253	-0.3	0.5	29.3	-8.22	-4.93	999.95	-13.43	-6.1	1003.68		-5.21	-1.17	3.73			
1254	-0.3	0.5	29.3	-8.17	-4.94	999.95	-8.79	-4.39	1004.9		-0.62	0.55	4.95			
1255	-0.3	0.5	29.3	-8.13	-4.84	999.96	-8.79	-4.39	1004.9		-0.66	0.45	4.94			
1256	-0.3	0.5	29.3	-8.13	-4.84	999.96	-9.77	-0.73	1005.88		-1.64	4.11	5.92			
1257	-0.3	0.5	29.3	-8.15	-4.69	999.96	-11.23	-6.59	1004.41		-3.08	-1.9	4.45			
1258	-0.3	0.5	29.3	-8.15	-4.69	999.96	-11.23	-6.59	1004.41		-3.08	-1.9	4.45			
1259	-0.3	0.5	29.3	-8.18	-4.65	999.96	-8.79	-11.47	1004.17		-0.61	-6.82	4.21			
1260	-0.3	0.5	29.4	-8.16	-4.68	999.96	-8.79	-11.47	1004.17		-0.63	-6.79	4.21			
1261	-0.3	0.5	29.4	-8.16	-4.68	999.96	-10.01	-4.64	1005.63		-1.85	0.04	5.67			
1262	-0.3	0.5	29.4	-8.18	-4.71	999.96	-12.94	-4.88	1003.44		-4.76	-0.17	3.48			
1263	-0.3	0.5	29.4	-8.18	-4.71	999.96	-12.94	-4.88	1003.44		-4.76	-0.17	3.48			
1264	-0.3	0.5	29.4	-8.18	-4.71	999.96	-7.57	-4.64	1001.97		0.61	0.07	2.01			
1265	-0.3	0.5	29.4	-8.16	-4.7	999.96	-7.57	-8.06	1002.95		0.59	-3.36	2.99			
1266	-0.3	0.5	29.4	-8.23	-4.72	999.96	-7.57	-8.06	1002.95		0.66	-3.34	2.99			
1267	-0.3	0.5	29.4	-8.2	-4.83	999.95	-8.06	-4.64	997.33		0.14	0.19	-2.62			
1268	-0.3	0.5	29.4	-8.2	-4.83	999.95	-8.06	-4.64	997.33		0.14	0.19	-2.62			
1269	-0.3	0.5	29.4	-8.2	-4.83	999.95	-10.25	-4.88	1006.86		-2.05	-0.05	6.91			
1270	-0.3	0.5	29.4	-8.2	-4.88	999.95	-11.72	-5.86	1001		-3.52	-0.98	1.05			
1271	-0.3	0.5	29.4	-8.2	-4.88	999.95	-11.72	-5.86	1001		-3.52	-0.98	1.05			
1272	-0.3	0.5	29.4	-8.24	-4.86	999.95	-7.81	-7.08	1007.1		0.43	-2.22	7.15			
1273	-0.3	0.5	29.4	-8.36	-4.58	999.95	-7.08	-8.06	1002.95		1.28	-3.48	3			
1274	-0.3	0.5	29.4	-8.36	-4.58	999.95	-7.08	-8.06	1002.95		1.28	-3.48	3			
1275	-0.3	0.5	29.4	-8.33	-4.59	999.95	-8.54	-8.79	1006.61		-0.21	-4.2	6.66			
1276	-0.3	0.5	29.4	-8.33	-4.59	999.95	-8.54	-8.79	1006.61		-0.21	-4.2	6.66			
1277	-0.3	0.5	29.4	-8.33	-4.59	999.95	-9.03	-0.49	999.78		-0.7	4.1	-0.17			
1278	-0.3	0.5	29.4	-8.33	-4.66	999.95	-11.96	-5.37	1003.68		-3.63	-0.71	3.73			
1279	-0.3	0.5	29.4	-8.19	-4.73	999.96	-11.96	-5.37	1003.68		-3.77	-0.64	3.72			
1280	-0.3	0.5	29.4	-8.19	-4.73	999.96	-13.18	-6.1	1000.26		-4.99	-1.37	0.3			
1281	-0.3	0.5	29.4	-8.12	-4.66	999.96	-6.59	-4.15	1000.51		1.53	0.51	0.55			
1282	-0.3	0.5	29.4	-8.12	-4.66	999.96	-6.59	-4.15	1000.51		1.53	0.51	0.55			
1283	-0.3	0.5	29.4	-8.14	-4.78	999.96	-11.47	-3.17	1006.12		-3.33	1.61	6.16			
1284	-0.3	0.5	29.4	-8.24	-4.84	999.95	-11.47	-3.17	1006.12		-3.23	1.67	6.17			
1285	-0.3	0.5	29.4	-8.24	-4.84	999.95	-4.88	-7.08	1003.93		3.36	-2.24	3.98			
1286	-0.3	0.5	29.4	-8.29	-4.93	999.95	-9.77	-2.69	1000.75		-1.48	2.24	0.8			
1287	-0.3	0.5	29.4	-8.29	-4.93	999.95	-9.77	-2.69	1000.75		-1.48	2.24	0.8			
1288	-0.3	0.5	29.4	-8.29	-4.93	999.95	-10.99	-2.93	1007.1		-2.7	2	7.15			
1289	-0.3	0.5	29.4	-8.17	-4.92	999.95	-8.06	-5.86	1008.08		0.11	-0.94	8.13			
1290	-0.3	0.5	29.4	-8.17	-4.92	999.95	-8.06	-5.86	1008.08		0.11	-0.94	8.13			
1291	-0.3	0.5	29.4	-8.19	-4.92	999.95	-10.74	-2.69	1003.68		-2.55	2.23	3.73			
1292	-0.3	0.5	29.4	-8.19	-4.92	999.95	-10.74	-2.69	1003.68		-2.55	2.23	3.73			
1293	-0.3	0.5	29.4	-8.19	-4.92	999.95	-8.06	-8.3	1003.93		0.13	-3.38	3.98			
1294	-0.3	0.5	29.4	-8.2	-4.91	999.95	-12.21	-3.17	1006.12		-4.01	1.74	6.17			
1295	-0.3	0.5	29.4	-8.2	-4.91	999.95	-12.21	-3.17	1006.12		-4.01	1.74	6.17			
1296	-0.3	0.5	29.4	-8.4	-5.1	999.95	-10.01	-3.66	1004.66		-1.61	1.44	4.71			
1297	-0.3	0.5	29.4	-8.39	-5.09	999.95	-7.81	-4.88	1006.12		0.58	0.21	6.17			
1298	-0.3	0.5	29.4	-8.39	-5.09	999.95	-7.81	-4.88	1006.12		0.58	0.21	6.17			
1299	-0.3	0.5	29.4	-8.45	-4.97	999.95	-9.77	-2.2	1004.66		-1.32	2.77	4.71			
1300	-0.3	0.5	29.4	-8.45	-4.97	999.95	-9.77	-2.2	1004.66		-1.32	2.77	4.71			
1301	-0.3	0.5	29.4	-8.45	-4.97	999.95	-6.35	-6.1	1000.75		2.1	-1.13	0.8			
1302	-0.3	0.5	29.4	-8.46	-4.93	999.95	-6.59	-4.39	1005.39		1.87	0.54	5.44			
1303	-0.3	0.5	29.4	-8.45	-4.95	999.95	-6.59	-4.39	1005.39		1.86	0.56	5.44			
1304	-0.3	0.5	29.4	-8.45	-4.95	999.95	-8.06	-3.42	1007.34		0.39	1.53	7.39			
1305	-0.3	0.5	29.4	-8.55	-4.89	999.95	-9.28	-1.95	1006.37		-0.73	2.94	6.42			
1306	-0.3	0.5	29.4	-8.55	-4.89	999.95	-9.28	-1.95	1006.37		-0.73	2.94	6.42			
1307	-0.3	0.5	29.4	-8.54	-4.97	999.95	-3.66	-5.62	1005.88		4.88	-0.65	5.93			
1308	-0.3	0.5	29.4	-8.57	-4.97	999.95	-3.66	-5.62	1005.88		4.91	-0.65	5.93			
1309	-0.3	0.5	29.4	-8.57	-4.97	999.95	-10.25	-7.57	1006.61		-1.68	-2.6	6.66			
1310	-0.3	0.5	29.4	-8.58	-4.96	999.95	-7.32	-5.62	1005.63		1.26	-0.66	5.68			
1311	-0.3	0.5	29.4	-8.58	-4.96	999.95	-7.32	-5.62	1005.63		1.26	-0.66	5.68			
1312	-0.3	0.5	29.4	-8.58	-4.96	999.95	-5.13	-6.1	1001.73		3.45	-1.14	1.78			
1313	-0.3	0.5	29.4	-8.48	-5.03	999.95	-9.52	-11.47	1003.19		-1.04	-6.44	3.24			
1314	-0.3	0.5	29.4	-8.53	-5.03	999.95	-9.52	-11.47	1003.19		-0.99	-6.44	3.24			
1315	-0.3	0.5	29.4	-8.51	-5.03	999.95	-6.1	-4.64	1003.44		2.41	0.39	3.49			
1316	-0.3	0.5	29.4	-8.51	-5.03	999.95	-6.1	-4.64	1003.44		2.41	0.39	3.49			
1317	-0.3	0.5	29.4	-8.51	-5.03	999.95	-12.21	-12.45	1001		-3.7	-7.42	1.05			
1318	-0.3	0.5	29.4	-8.61	-5.14	999.95	-7.81	-5.13	1001.24		0.8	0.01	1.29			
1319	-0.3	0.5	29.4	-8.61	-5.14	999.95	-7.81	-5.13	1001.24		0.8	0.01	1.29			
1320	-0.3	0.5	29.4	-8.65	-5.14	999.95	-12.7	-4.15	1004.9		-4.05	0.99	4.95			
1321	-0.3	0.5	29.4	-8.66	-5.15	999.95	-13.18	-3.66	1003.19		-4.52	1.49	3.24			
1322	-0.3	0.5	29.4	-8.66	-5.15	999.95	-13.18	-3.66	1003.19		-4.52	1.49	3.24			
1323	-0.3	0.5	29.4	-8.66	-5.16	999.95	-7.81	-8.79	1003.68		0.85	-3.63	3.73			
1324	-0.3	0.5	29.4	-8.66	-5.16	999.95	-7.81	-8.79	1003.68		0.85	-3.63	3.73			
1325	-0.3	0.5	29.4	-8.68	-5.17	999.95	-3.91	-6.1	1001.24		4.77	-0.93	1.29			
1326	-0.3	0.5	29.4	-8.67	-5.29	999.95	-13.92	-5.37	999.29		-5.25	-0.08	-0.66			
1327	-0.3	0.5	29.4	-8.67	-5.29	999.95	-13.92	-5.37	999.29		-5.25	-0.08	-0.66			
1328	-0.3	0.5	29.4	-8.67	-5.29	999.95	-9.77	-13.92	1001.73		-1.1	-8.63	1.78			
1329	-0.3	0.5	29.4	-8.64	-5.43	999.95	-10.74	-4.15	1006.86		-2.1	1.28	6.91			
1330	-0.3	0.5	29.4	-8.64	-5.43	999.95	-10.74	-4.15	1006.86		-2.1	1.28	6.91			
1331	-0.3	0.5	29.4	-8.57	-5.34	999.95	-6.35	0	1006.37		2.22	5.34	6.42			
1332	-0.3	0.5	29.4	-8.57	-5.32	999.95	-6.35	0	1006.37		2.22	5.32	6.42			
1333	-0.3	0.5	29.4	-8.57	-5.32	999.95	-9.28	-7.08	1007.1		-0.71	-1.76	7.15			
1334	-0.3	0.5	29.4	-8.6	-5.16	999.95	-6.59	0.98	1008.81		2.01	6.14	8.86			
1335	-0.3	0.5	29.4	-8.6	-5.16	999.95	-6.59	0.98	1008.81		2.01	6.14	8.86			
1336	-0.3	0.5	29.4	-8.6	-5.16	999.95	-5.13	0	1004.17		3.47	5.16	4.22			
1337	-0.3	0.5	29.4	-8.72	-5.14	999.95	-10.5	-7.57	1005.15		-1.78	-2.43	5.2			
1338	-0.3	0.5	29.4	-8.61	-5.16	999.95	-10.5	-7.57	1005.15		-1.89	-2.41	5.2			
1339	-0.3	0.5	29.4	-8.61	-5.16	999.95	-5.86	-5.37	1004.66		2.75	-0.21	4.71			
1340	-0.3	0.5	29.4	-8.62	-5.05	999.95	-6.1	-0.24	1002.22		2.52	4.81	2.27			
1341	-0.3	0.5	29.4	-8.62	-5.05	999.95	-6.1	-0.24	1002.22		2.52	4.81	2.27			
1342	-0.3	0.5	29.4	-8.61	-5	999.95	-13.43	-7.81	1003.19		-4.82	-2.81	3.24			
1343	-0.3	0.5	29.4	-8.61	-5	999.95	-13.43	-7.81	1003.19		-4.82	-2.81	3.24			
1344	-0.3	0.5	29.4	-8.62	-5.04	999.95	-10.25	-5.37	999.04		-1.63	-0.33	-0.91			
1345	-0.3	0.5	29.4	-8.71	-5.14	999.95	-9.28	-7.32	1001.48		-0.57	-2.18	1.53			
1346	-0.3	0.5	29.4	-8.71	-5.14	999.95	-9.28	-7.32	1001.48		-0.57	-2.18	1.53			
1347	-0.3	0.5	29.4	-8.71	-5.14	999.95	-9.03	-3.17	997.09		-0.32	1.97	-2.86			
1348	-0.3	0.5	29.4	-8.73	-5.15	999.95	-3.66	-5.37	1005.39		5.07	-0.22	5.44			
1349	-0.3	0.5	29.4	-8.73	-5.15	999.95	-3.66	-5.37	1005.39		5.07	-0.22	5.44			
1350	-0.3	0.5	29.4	-8.74	-5.13	999.95	-3.91	-7.32	1001.97		4.83	-2.19	2.02			
1351	-0.3	0.5	29.4	-8.82	-5.12	999.95	-3.91	-7.32	1001.97		4.91	-2.2	2.02			
1352	-0.3	0.5	29.4	-8.82	-5.12	999.95	-6.35	-5.86	1008.08		2.47	-0.74	8.13			
1353	-0.3	0.5	29.4	-8.85	-5.23	999.95	-0.98	-1.22	1001.48		7.87	4.01	1.53			
1354	-0.3	0.5	29.4	-8.85	-5.23	999.95	-0.98	-1.22	1001.48		7.87	4.01	1.53			
1355	-0.3	0.5	29.4	-8.85	-5.23	999.95	-11.23	-6.59	999.53		-2.38	-1.36	-0.42			
1356	-0.3	0.5	29.5	-8.79	-5.32	999.95	-6.59	-4.64	1006.37		2.2	0.68	6.42			
1357	-0.3	0.5	29.5	-8.83	-5.31	999.95	-6.59	-4.64	1006.37		2.24	0.67	6.42			
1358	-0.3	0.5	29.4	-8.72	-5.25	999.95	-10.99	-2.69	1001.97		-2.27	2.56	2.02			
1359	-0.3	0.5	29.4	-8.72	-5.25	999.95	-10.99	-2.69	1001.97		-2.27	2.56	2.02			
1360	-0.3	0.5	29.4	-8.72	-5.25	999.95	-9.28	-8.79	1004.66		-0.56	-3.54	4.71			
1361	-0.3	0.5	29.5	-8.69	-5.43	999.95	-7.57	-7.32	997.58		1.12	-1.89	-2.37			
1362	-0.3	0.5	29.5	-8.73	-5.42	999.95	-7.57	-7.32	997.58		1.16	-1.9	-2.37			
1363	-0.3	0.5	29.5	-8.73	-5.42	999.95	-6.84	-8.06	1001.97		1.89	-2.64	2.02			
1364	-0.3	0.5	29.4	-8.74	-5.43	999.95	-13.18	-5.86	1004.41		-4.44	-0.43	4.46			
1365	-0.3	0.5	29.4	-8.74	-5.43	999.95	-13.18	-5.86	1004.41		-4.44	-0.43	4.46			
1366	-0.3	0.5	29.4	-8.85	-5.48	999.95	-3.17	-1.46	1002.22		5.68	4.02	2.27			
1367	-0.3	0.5	29.4	-8.91	-5.44	999.95	-3.17	-1.46	1002.22		5.74	3.98	2.27			
1368	-0.3	0.5	29.4	-8.91	-5.44	999.95	-12.7	-7.08	1003.44		-3.79	-1.64	3.49			
1369	-0.3	0.5	29.4	-9.04	-5.32	999.94	-4.15	-6.84	1006.12		4.89	-1.52	6.18			
1370	-0.3	0.5	29.4	-9.04	-5.32	999.94	-4.15	-6.84	1006.12		4.89	-1.52	6.18			
1371	-0.3	0.5	29.4	-9.04	-5.32	999.94	-12.45	-7.81	1003.44		-3.41	-2.49	3.5			
1372	-0.3	0.5	29.4	-9.06	-5.4	999.94	-7.08	-6.35	1002.71		1.98	-0.95	2.77			
1373	-0.3	0.5	29.4	-9.06	-5.4	999.94	-7.08	-6.35	1002.71		1.98	-0.95	2.77			
1374	-0.3	0.5	29.4	-9.04	-5.31	999.95	-5.62	-11.47	1004.9		3.42	-6.16	4.95			
1375	-0.3	0.5	29.4	-9.05	-5.29	999.95	-14.89	-6.59	1003.44		-5.84	-1.3	3.49			
1376	-0.3	0.5	29.4	-9.05	-5.29	999.95	-14.89	-6.59	1003.44		-5.84	-1.3	3.49			
1377	-0.3	0.5	29.4	-9.01	-5.42	999.94	-8.54	-7.81	1009.05		0.47	-2.39	9.11			
1378	-0.3	0.5	29.4	-9.01	-5.42	999.94	-8.54	-7.81	1009.05		0.47	-2.39	9.11			
1379	-0.3	0.5	29.4	-9.01	-5.41	999.94	-9.77	-1.71	1001.24		-0.76	3.7	1.3			
1380	-0.3	0.5	29.4	-8.91	-5.31	999.95	-0.49	-8.79	999.78		8.42	-3.48	-0.17			
1381	-0.3	0.5	29.4	-8.91	-5.31	999.95	-0.49	-8.79	999.78		8.42	-3.48	-0.17			
1382	-0.3	0.5	29.4	-8.91	-5.31	999.95	-4.15	-1.22	1010.03		4.76	4.09	10.08			
1383	-0.3	0.5	29.4	-8.94	-5.31	999.95	-13.18	-9.03	1010.03		-4.24	-3.72	10.08			
1384	-0.3	0.5	29.4	-8.94	-5.31	999.95	-13.18	-9.03	1010.03		-4.24	-3.72	10.08			
1385	-0.3	0.5	29.4	-9.08	-5.32	999.94	-4.88	-6.84	1002.22		4.2	-1.52	2.28			
1386	-0.3	0.5	29.4	-9.06	-5.31	999.94	-4.88	-6.84	1002.22		4.18	-1.53	2.28			
1387	-0.3	0.5	29.4	-9.06	-5.31	999.94	-10.74	-6.35	1002.46		-1.68	-1.04	2.52			
1388	-0.3	0.5	29.4	-9.02	-5.33	999.95	-4.39	-5.86	1002.22		4.63	-0.53	2.27			
1389	-0.3	0.5	29.4	-9.02	-5.33	999.95	-4.39	-5.86	1002.22		4.63	-0.53	2.27			
1390	-0.3	0.5	29.4	-9.02	-5.33	999.95	-12.94	-4.64	1002.71		-3.92	0.69	2.76			
1391	-0.3	0.5	29.4	-9	-5.29	999.95	-8.54	-8.54	1003.68		0.46	-3.25	3.73			
1392	-0.3	0.5	29.4	-9.03	-5.3	999.95	-8.54	-8.54	1003.68		0.49	-3.24	3.73			
1393	-0.3	0.5	29.4	-9.04	-5.32	999.95	-7.32	-5.62	1003.19		1.72	-0.3	3.24			
1394	-0.3	0.5	29.4	-9.04	-5.32	999.95	-7.32	-5.62	1003.19		1.72	-0.3	3.24			
1395	-0.3	0.5	29.4	-9.04	-5.32	999.95	-13.92	-7.81	1005.39		-4.88	-2.49	5.44			
1396	-0.3	0.5	29.4	-9.04	-5.31	999.95	-6.59	-6.84	1008.81		2.45	-1.53	8.86			
1397	-0.3	0.5	29.4	-9.03	-5.31	999.95	-6.59	-6.84	1008.81		2.44	-1.53	8.86			
1398	-0.3	0.5	29.4	-9.03	-5.31	999.95	-12.45	-7.81	1002.46		-3.42	-2.5	2.51			
1399	-0.3	0.5	29.4	-8.97	-5.37	999.95	-8.79	-5.86	1004.9		0.18	-0.49	4.95			
1400	-0.3	0.5	29.4	-8.97	-5.37	999.95	-8.79	-5.86	1004.9		0.18	-0.49	4.95			
1401	-0.3	0.5	29.4	-8.96	-5.41	999.95	-8.79	-2.2	1001		0.17	3.21	1.05			
1402	-0.3	0.5	29.4	-8.96	-5.41	999.95	-8.79	-2.2	1001		0.17	3.21	1.05			
1403	-0.3	0.5	29.4	-8.96	-5.41	999.95	-11.23	-9.77	1002.22		-2.27	-4.36	2.27			
1404	-0.3	0.5	29.4	-8.91	-5.34	999.95	-5.37	-4.64	998.55		3.54	0.7	-1.4			
1405	-0.3	0.5	29.4	-8.89	-5.35	999.95	-5.37	-4.64	998.55		3.52	0.71	-1.4			
1406	-0.3	0.5	29.4	-8.89	-5.35	999.95	-4.88	-6.84	1005.63		4.01	-1.49	5.68			
1407	-0.3	0.5	29.4	-8.82	-5.34	999.95	-4.88	-8.54	1000.75		3.94	-3.2	0.8			
1408	-0.3	0.5	29.4	-8.82	-5.34	999.95	-4.88	-8.54	1000.75		3.94	-3.2	0.8			
1409	-0.3	0.5	29.3	-8.78	-5.27	999.95	-10.25	-0.73	1002.22		-1.47	4.54	2.27			
1410	-0.3	0.5	29.3	-8.72	-5.36	999.95	-10.25	-0.73	1002.22		-1.53	4.63	2.27			
1411	-0.3	0.5	29.3	-8.72	-5.36	999.95	-7.57	-6.1	1002.46		1.15	-0.74	2.51			
1412	-0.3	0.5	29.3	-8.72	-5.5	999.95	-9.52	-5.13	1001		-0.8	0.37	1.05			
1413	-0.3	0.5	29.3	-8.72	-5.5	999.95	-9.52	-5.13	1001		-0.8	0.37	1.05			
1414	-0.3	0.5	29.3	-8.72	-5.5	999.95	-7.81	-8.06	1005.15		0.91	-2.56	5.2			
1415	-0.3	0.5	29.4	-8.7	-5.53	999.95	-11.96	-5.13	1004.9		-3.26	0.4	4.95			
1416	-0.3	0.5	29.3	-8.72	-5.54	999.95	-11.96	-5.13	1004.9		-3.24	0.41	4.95			
1417	-0.3	0.5	29.3	-8.72	-5.63	999.95	-17.82	-7.08	1001		-9.1	-1.45	1.05			
1418	-0.3	0.5	29.3	-8.72	-5.63	999.95	-17.82	-7.08	1001		-9.1	-1.45	1.05			
1419	-0.3	0.5	29.3	-8.72	-5.63	999.95	-7.32	-8.54	1005.39		1.4	-2.91	5.44			
1420	-0.3	0.5	29.4	-8.83	-5.59	999.95	-10.5	-5.13	1002.46		-1.67	0.46	2.51			
1421	-0.3	0.5	29.4	-8.83	-5.59	999.95	-10.5	-5.13	1002.46		-1.67	0.46	2.51			
1422	-0.3	0.5	29.4	-8.75	-5.51	999.95	-9.77	-8.3	1003.19		-1.02	-2.79	3.24			
1423	-0.3	0.5	29.3	-8.73	-5.48	999.95	-10.5	-0.73	999.53		-1.77	4.75	-0.42			
1424	-0.3	0.5	29.3	-8.73	-5.48	999.95	-10.5	-0.73	999.53		-1.77	4.75	-0.42			
1425	-0.3	0.5	29.4	-8.71	-5.46	999.95	-8.79	-7.81	1004.17		-0.08	-2.35	4.22			
1426	-0.3	0.5	29.4	-8.71	-5.46	999.95	-8.79	-7.81	1004.17		-0.08	-2.35	4.22			
1427	-0.3	0.5	29.4	-8.71	-5.46	999.95	-7.32	-5.62	1000.26		1.39	-0.16	0.31			
1428	-0.3	0.5	29.4	-8.7	-5.45	999.95	-3.66	-5.62	1002.71		5.04	-0.17	2.76			
1429	-0.3	0.5	29.4	-8.74	-5.45	999.95	-3.66	-5.62	1002.71		5.08	-0.17	2.76			
1430	-0.3	0.5	29.4	-8.74	-5.45	999.95	-11.96	-9.52	1003.68		-3.22	-4.07	3.73			
1431	-0.3	0.5	29.4	-8.66	-5.33	999.95	-7.57	-6.59	1004.9		1.09	-1.26	4.95			
1432	-0.3	0.5	29.4	-8.66	-5.33	999.95	-7.57	-6.59	1004.9		1.09	-1.26	4.95			
1433	-0.3	0.5	29.4	-8.66	-5.33	999.95	-7.32	-8.79	1005.88		1.34	-3.46	5.93			
1434	-0.3	0.5	29.4	-8.66	-5.45	999.95	-9.52	-5.86	998.55		-0.86	-0.41	-1.4			
1435	-0.3	0.5	29.4	-8.57	-5.49	999.95	-9.52	-5.86	998.55		-0.95	-0.37	-1.4			
1436	-0.3	0.5	29.4	-8.59	-5.45	999.95	-10.01	-4.64	1004.9		-1.42	0.81	4.95			
1437	-0.3	0.5	29.4	-8.59	-5.45	999.95	-10.01	-4.64	1004.9		-1.42	0.81	4.95			
1438	-0.3	0.5	29.4	-8.59	-5.45	999.95	-7.08	-11.72	998.8		1.51	-6.27	-1.15			
1439	-0.3	0.5	29.4	-8.86	-5.26	999.95	-7.32	-5.13	1006.12		1.54	0.13	6.17			
1440	-0.3	0.5	29.4	-8.97	-5.16	999.95	-7.32	-5.13	1006.12		1.65	0.03	6.17			
1441	-0.3	0.5	29.4	-8.97	-5.16	999.95	-14.16	2.44	1003.93		-5.19	7.6	3.98			
1442	-0.3	0.5	29.3	-9.02	-5.27	999.95	-7.08	-7.32	1014.91		1.94	-2.05	14.96			
1443	-0.3	0.5	29.3	-9.02	-5.27	999.95	-7.08	-7.32	1014.91		1.94	-2.05	14.96			
1444	-0.3	0.5	29.3	-9.01	-5.22	999.95	-9.77	-9.03	1001.97		-0.76	-3.81	2.02			
1445	-0.3	0.5	29.3	-9.01	-5.22	999.95	-9.77	-9.03	1001.97		-0.76	-3.81	2.02			
1446	-0.3	0.5	29.3	-9.09	-5.25	999.94	-8.54	-8.54	1002.22		0.55	-3.29	2.28			
1447	-0.3	0.5	29.3	-9.1	-5.17	999.95	-11.72	-9.28	1001.24		-2.62	-4.11	1.29			
1448	-0.3	0.5	29.3	-9.1	-5.17	999.95	-11.72	-9.28	1001.24		-2.62	-4.11	1.29			
1449	-0.3	0.5	29.3	-9.1	-5.17	999.95	-13.92	-7.32	1000.26		-4.82	-2.15	0.31			
1450	-0.3	0.5	29.3	-9.05	-5.06	999.95	-13.67	-6.1	996.36		-4.62	-1.04	-3.59			
1451	-0.3	0.5	29.3	-9.05	-5.06	999.95	-13.67	-6.1	996.36		-4.62	-1.04	-3.59			
1452	-0.3	0.5	29.3	-9.04	-5.1	999.95	-15.38	-5.37	1003.44		-6.34	-0.27	3.49			
1453	-0.3	0.5	29.3	-9.03	-5.1	999.95	-15.38	-5.37	1003.44		-6.35	-0.27	3.49			
1454	-0.3	0.5	29.3	-9.03	-5.1	999.95	-7.57	-8.3	1000.02		1.46	-3.2	0.07			
1455	-0.3	0.5	29.3	-8.9	-5.05	999.95	-5.86	-10.99	1004.17		3.04	-5.94	4.22			
1456	-0.3	0.5	29.3	-8.9	-5.05	999.95	-5.86	-10.99	1004.17		3.04	-5.94	4.22			
1457	-0.3	0.5	29.3	-8.9	-5.05	999.95	-10.01	-7.32	1004.9		-1.11	-2.27	4.95			
1458	-0.3	0.5	29.3	-8.93	-4.91	999.95	-7.81	-3.91	1003.93		1.12	1	3.98			
1459	-0.3	0.5	29.3	-8.93	-4.89	999.95	-7.81	-3.91	1003.93		1.12	0.98	3.98			
1460	-0.3	0.5	29.3	-8.96	-4.91	999.95	-4.15	-3.91	1001.24		4.81	1	1.29			
1461	-0.3	0.5	29.3	-8.96	-4.91	999.95	-4.15	-3.91	1001.24		4.81	1	1.29			
1462	-0.3	0.5	29.3	-8.96	-4.91	999.95	-4.15	-6.1	1004.9		4.81	-1.19	4.95			
1463	-0.3	0.5	29.3	-8.95	-4.88	999.95	-11.23	-3.91	1004.41		-2.28	0.97	4.46			
1464	-0.3	0.5	29.3	-9.02	-4.83	999.95	-11.23	-3.91	1004.41		-2.21	0.92	4.46			
1465	-0.3	0.5	29.3	-9.02	-4.83	999.95	-7.81	-3.91	1007.34		1.21	0.92	7.39			
1466	-0.3	0.5	29.3	-8.98	-4.91	999.95	-7.08	-5.86	1003.19		1.9	-0.95	3.24			
1467	-0.3	0.5	29.3	-8.98	-4.91	999.95	-7.08	-5.86	1003.19		1.9	-0.95	3.24			
1468	-0.3	0.5	29.3	-8.92	-4.85	999.95	-11.72	-11.23	1005.15		-2.8	-6.38	5.2			
1469	-0.3	0.5	29.3	-8.92	-4.85	999.95	-11.72	-11.23	1005.15		-2.8	-6.38	5.2			
1470	-0.3	0.5	29.3	-8.9	-4.84	999.95	-5.37	-3.42	998.31		3.53	1.42	-1.64			
1471	-0.3	0.5	29.3	-8.89	-4.85	999.95	-8.79	-3.91	995.38		0.1	0.94	-4.57			
1472	-0.3	0.5	29.3	-8.89	-4.85	999.95	-8.79	-3.91	995.38		0.1	0.94	-4.57			
